,X,Index,Date,Year,Prev_date,nest_number,ID,Species,Start.Time,AMPM,AMPM_asnumeric,Duration_min,Start.Air.Temp,Start.Egg.Temp,Mean.Egg.Temp_offbout,Sunrise,Sunset,prev.sunset,Day.Length,ID_day,two_before_start,Air.Mean.2hr,Air.SD.2hr,Air.Max.2hr,Air.Min.2hr,log_Duration,Air_CV,TempRange_Mean,TempRange_SD,Date_2,Month_Year,Date_Written,predict_BestMod2hr
586,753,1105,6/5/2016,2016,6/4/2016,16-8,2016SC08,SC,19.58,PM,2,56,25.841,35.689,30.68,6.23,20.58,20.57,14:35:39,2016SC08_106,17.58,30.18512542,2.943368699,38.7,25.525,4.025351691,0.097510567,four,two,6/5/2016,16-Jun,5-Jun-16,77.03429145
720,889,995,7/2/2016,2016,7/1/2016,16-25,2016SC025,SC,19.13,PM,2,14,21.056,33.079,28.829,6.27,21.05,21.04,14:37:59,2016SC025_133,17.13,36.41105479,3.862647315,45,21.485,2.63905733,0.106084466,four,two,7/2/2016,16-Jul,2-Jul-16,76.9085551
687,856,1040,7/17/2016,2016,7/16/2016,16-50,2016SC050,SC,18.58,PM,2,68,37.838,36.227,34.4,6.36,20.59,20.59,14:23:29,2016SC050_148,16.58,42.09284383,3.763137361,45,27.505,4.219507705,0.089400882,five,two,7/17/2016,16-Jul,17-Jul-16,76.75217887
793,966,816,6/6/2016,2016,6/5/2016,16-1,2016SC01,SC,18.44,PM,2,50,30.748,37.069,32.324,6.22,20.59,20.58,14:36:25,2016SC01_107,16.44,32.70730582,5.125520928,43.829,19.199,3.912023005,0.156708747,four,three,6/6/2016,16-Jun,6-Jun-16,76.71993878
723,892,1035,7/15/2016,2016,7/14/2016,16-50,2016SC050,SC,17.18,PM,2,82,36.633,36.362,34.049,6.35,21.01,21.01,14:25:59,2016SC050_146,15.18,42.11636374,3.869012975,45,30.545,4.406719247,0.091864839,five,two,7/15/2016,16-Jul,15-Jul-16,76.56157078
724,893,1037,7/16/2016,2016,7/15/2016,16-50,2016SC050,SC,17.18,PM,2,58,38.504,34.624,33.125,6.35,21,21,14:24:45,2016SC050_147,15.18,42.11636374,3.869012975,45,30.545,4.060443011,0.091864839,five,two,7/16/2016,16-Jul,16-Jul-16,76.56157078
666,834,936,6/20/2016,2016,6/19/2016,16-18,2016SC018,SC,19.53,PM,2,86,32.098,35.555,32.062,6.23,21.04,21.03,14:41:40,2016SC018_121,17.53,34.49544821,3.55621795,44.627,27.382,4.454347296,0.103092383,four,two,6/20/2016,16-Jun,20-Jun-16,76.51024371
707,876,1041,7/18/2016,2016,7/17/2016,16-50,2016SC050,SC,19,PM,2,36,41.736,37.288,36.094,6.37,20.59,20.59,14:22:11,2016SC050_149,17,42.03914891,3.826133899,45,23.881,3.583518938,0.091013591,five,two,7/18/2016,16-Jul,18-Jul-16,76.47134555
708,877,1048,7/22/2016,2016,7/21/2016,16-50,2016SC050,SC,19,PM,2,114,44.968,38.616,36.736,6.4,20.56,20.57,14:16:34,2016SC050_153,17,42.03914891,3.826133899,45,23.881,4.736198448,0.091013591,five,two,7/22/2016,16-Jul,22-Jul-16,76.47134555
715,884,988,6/28/2016,2016,6/27/2016,16-25,2016SC025,SC,19.21,PM,2,70,31.179,33.809,29.701,6.25,21.05,21.05,14:40:02,2016SC025_129,17.21,35.95909546,3.850106933,44.565,20.65,4.248495242,0.107069071,four,two,6/28/2016,16-Jun,28-Jun-16,75.8201618
743,912,1050,7/23/2016,2016,7/22/2016,16-50,2016SC050,SC,19.06,PM,2,116,45,39.715,37.681,6.4,20.55,20.56,14:15:05,2016SC050_154,17.06,41.87345884,4.062688667,45,19.365,4.753590191,0.097023002,five,three,7/23/2016,16-Jul,23-Jul-16,75.5056887
823,998,804,6/15/2016,2016,6/14/2016,16-5,2016SC005,SC,19.32,PM,2,70,34.624,34.572,31.285,6.22,21.03,21.02,14:40:58,2016SC005_116,17.32,36.24955236,6.630878497,45,20.222,4.248495242,0.182923045,four,four,6/15/2016,16-Jun,15-Jun-16,75.47066287
750,919,1056,7/26/2016,2016,7/25/2016,16-50,2016SC050,SC,19.08,PM,2,30,38.337,39.205,37.841,6.43,20.53,20.54,14:10:25,2016SC050_157,17.08,41.815523,4.143152037,45,19.127,3.401197382,0.099081674,five,three,7/26/2016,16-Jul,26-Jul-16,75.17332332
106,147,516,6/13/2016,2016,6/12/2016,16-15,2016BW015,BW,8.12,AM,1,60,20.341,31.459,27.493,6.22,21.02,21.01,14:40:19,2016BW015_114,6.12,19.942125,1.465904561,23.256,16.368,4.094344562,0.073507942,one,one,6/13/2016,16-Jun,13-Jun-16,75.02552208
323,461,789,6/5/2016,2016,6/4/2016,16-5,2016SC005,SC,7.5,AM,1,38,16.582,32.587,28.585,6.23,20.58,20.57,14:35:39,2016SC005_106,5.5,17.13710304,3.784730987,23.857,4.48,3.63758616,0.220850104,one,two,6/5/2016,16-Jun,5-Jun-16,74.46153089
182,273,1051,7/23/2016,2016,7/22/2016,16-50,2016SC050,SC,6,AM,1,124,24.557,37.124,35.185,6.4,20.55,20.56,14:15:05,2016SC050_154,4,23.38125424,1.941694585,25.768,17.819,4.820281566,0.083044928,two,one,7/23/2016,16-Jul,23-Jul-16,74.32671744
82,118,512,6/11/2016,2016,6/10/2016,16-15,2016BW015,BW,7.56,AM,1,72,21.915,32.407,30.016,6.22,21.01,21,14:39:27,2016BW015_112,5.56,19.61496186,1.34426583,22.298,16.368,4.276666119,0.068532676,one,one,6/11/2016,16-Jun,11-Jun-16,74.20047323
180,270,1039,7/17/2016,2016,7/16/2016,16-50,2016SC050,SC,6.22,AM,1,74,22.298,33.626,30.165,6.36,20.59,20.59,14:23:29,2016SC050_148,4.22,23.24574697,1.935770316,25.695,17.439,4.304065093,0.083274171,two,one,7/17/2016,16-Jul,17-Jul-16,74.00547915
177,267,1042,7/18/2016,2016,7/17/2016,16-50,2016SC050,SC,6.24,AM,1,106,21.27,35.395,31.491,6.37,20.59,20.59,14:22:11,2016SC050_149,4.24,23.23327845,1.93467503,25.695,17.439,4.663439094,0.083271719,two,one,7/18/2016,16-Jul,18-Jul-16,73.97721361
178,268,1046,7/20/2016,2016,7/19/2016,16-50,2016SC050,SC,6.24,AM,1,88,24.122,37.042,32.918,6.38,20.58,20.57,14:19:27,2016SC050_151,4.24,23.23327845,1.93467503,25.695,17.439,4.477336814,0.083271719,two,one,7/20/2016,16-Jul,20-Jul-16,73.97721361
174,263,1047,7/21/2016,2016,7/20/2016,16-50,2016SC050,SC,6.26,AM,1,88,24.629,36.824,33.031,6.39,20.57,20.57,14:18:02,2016SC050_152,4.26,23.22026029,1.934264044,25.695,17.439,4.477336814,0.083300705,two,one,7/21/2016,16-Jul,21-Jul-16,73.94598067
175,264,1049,7/22/2016,2016,7/21/2016,16-50,2016SC050,SC,6.26,AM,1,60,23.208,37.042,32.722,6.4,20.56,20.57,14:16:34,2016SC050_153,4.26,23.22026029,1.934264044,25.695,17.439,4.094344562,0.083300705,two,one,7/22/2016,16-Jul,22-Jul-16,73.94598067
176,265,1034,7/15/2016,2016,7/14/2016,16-50,2016SC050,SC,6.3,AM,1,50,19.722,35.128,29.856,6.35,21.01,21.01,14:25:59,2016SC050_146,4.3,23.19251695,1.934525052,25.671,17.439,3.912023005,0.083411605,two,one,7/15/2016,16-Jul,15-Jul-16,73.87674798
173,262,1032,7/14/2016,2016,7/13/2016,16-50,2016SC050,SC,6.36,AM,1,154,22.776,36.146,29.896,6.34,21.01,21.01,14:27:10,2016SC050_145,4.36,23.15166465,1.932667145,25.55,17.439,5.036952602,0.083478539,two,one,7/14/2016,16-Jul,14-Jul-16,73.78007098
219,343,485,6/10/2016,2016,6/9/2016,16-12,2016BW012,BW,8.29,AM,1,102,22.441,35.262,28.477,6.22,21.01,21,14:38:57,2016BW012_111,6.29,20.78957745,2.387072763,25.234,13.209,4.624972813,0.114820648,two,two,6/10/2016,16-Jun,10-Jun-16,73.71125035
171,259,1058,7/27/2016,2016,7/26/2016,16-50,2016SC050,SC,6.46,AM,1,66,23.376,38.393,35.419,6.44,20.52,20.53,14:08:47,2016SC050_158,4.46,23.0861368,1.926229224,25.525,17.439,4.189654742,0.08343662,two,one,7/27/2016,16-Jul,27-Jul-16,73.63312425
216,340,501,6/19/2016,2016,6/18/2016,16-12,2016BW012,BW,8.27,AM,1,44,23.376,33.521,31.824,6.22,21.04,21.03,14:41:38,2016BW012_120,6.27,20.75532702,2.379046096,25.113,13.209,3.784189634,0.114623397,two,two,6/19/2016,16-Jun,19-Jun-16,73.60240026
154,235,1054,7/25/2016,2016,7/24/2016,16-50,2016SC050,SC,7.4,AM,1,36,23.521,37.069,34.227,6.42,20.54,20.54,14:12:00,2016SC050_156,5.4,22.96137409,1.835941304,25.38,17.439,3.583518938,0.079957815,two,one,7/25/2016,16-Jul,25-Jul-16,73.5366948
165,251,1053,7/24/2016,2016,7/23/2016,16-50,2016SC050,SC,7.04,AM,1,78,24.315,38.756,34.41,6.41,20.55,20.55,14:13:33,2016SC050_155,5.04,22.98434383,1.903405487,25.38,17.439,4.356708827,0.082813131,two,one,7/24/2016,16-Jul,24-Jul-16,73.43498326
157,240,1044,7/19/2016,2016,7/18/2016,16-50,2016SC050,SC,7.18,AM,1,62,23.497,35.716,32.781,6.37,20.58,20.59,14:20:50,2016SC050_150,5.18,22.94025182,1.87684589,25.331,17.439,4.127134385,0.081814529,two,one,7/19/2016,16-Jul,19-Jul-16,73.38833611
355,493,793,6/8/2016,2016,6/7/2016,16-5,2016SC005,SC,5.52,AM,1,86,18.557,33.678,28.391,6.22,21,20.59,14:37:47,2016SC005_109,3.52,16.7599125,3.915334245,22.872,4.662,4.454347296,0.233613048,one,two,6/8/2016,16-Jun,8-Jun-16,73.22171605
356,494,799,6/12/2016,2016,6/11/2016,16-5,2016SC005,SC,6,AM,1,108,17.915,34.36,28.178,6.22,21.02,21.01,14:39:54,2016SC005_113,4,16.70183108,3.931361845,22.872,4.636,4.682131227,0.23538508,one,two,6/12/2016,16-Jun,12-Jun-16,73.04039866
710,879,993,7/1/2016,2016,6/30/2016,16-25,2016SC025,SC,19.43,PM,2,50,26.475,31.433,29.228,6.26,21.05,21.05,14:38:34,2016SC025_132,17.43,34.77688889,3.832822951,42.983,18.58,3.912023005,0.110211784,four,two,7/1/2016,16-Jul,1-Jul-16,72.93674732
354,492,796,6/10/2016,2016,6/9/2016,16-5,2016SC005,SC,7.14,AM,1,28,20.531,32.253,30.559,6.22,21.01,21,14:38:57,2016SC005_111,5.14,16.59533699,3.902316323,22.489,4.48,3.33220451,0.23514535,one,two,6/10/2016,16-Jun,10-Jun-16,72.84524974
357,495,782,5/31/2016,2016,5/30/2016,16-5,2016SC005,SC,6.21,AM,1,108,13.714,27.358,17.254,6.24,20.55,20.54,14:31:09,2016SC005_101,4.21,16.62943395,3.953726421,22.872,4.48,4.682131227,0.237754721,one,two,5/31/2016,16-May,31-May-16,72.80878299
359,498,795,6/9/2016,2016,6/8/2016,16-5,2016SC005,SC,6.22,AM,1,108,21.127,34.598,26.281,6.22,21,20.59,14:38:23,2016SC005_110,4.22,16.59197213,3.975197754,22.872,4.48,4.682131227,0.239585609,one,two,6/9/2016,16-Jun,9-Jun-16,72.66567396
212,335,498,6/18/2016,2016,6/17/2016,16-12,2016BW012,BW,8.17,AM,1,30,24.677,33.209,31.113,6.22,21.04,21.03,14:41:33,2016BW012_119,6.17,20.50140279,2.372853127,24.702,13.137,3.401197382,0.115741013,two,two,6/18/2016,16-Jun,18-Jun-16,72.54086056
358,497,786,6/3/2016,2016,6/2/2016,16-5,2016SC005,SC,6.58,AM,1,120,12.799,33.495,29.108,6.23,20.57,20.56,14:34:00,2016SC005_104,4.58,16.5255076,3.966854009,22.872,4.48,4.787491743,0.240044306,one,two,6/3/2016,16-Jun,3-Jun-16,72.52088869
360,499,798,6/11/2016,2016,6/10/2016,16-5,2016SC005,SC,6.34,AM,1,66,20.317,33.835,27.263,6.22,21.01,21,14:39:27,2016SC005_112,4.34,16.54347551,3.989469888,22.872,4.48,4.189654742,0.241150651,one,two,6/11/2016,16-Jun,11-Jun-16,72.51218818
45,67,514,6/12/2016,2016,6/11/2016,16-15,2016BW015,BW,7.14,AM,1,82,19.413,32.846,29.349,6.22,21.02,21.01,14:39:54,2016BW015_113,5.14,19.13347669,1.264737954,21.366,16.368,4.406719247,0.066100792,one,one,6/12/2016,16-Jun,12-Jun-16,72.51124645
58,87,508,6/9/2016,2016,6/8/2016,16-15,2016BW015,BW,6.48,AM,1,74,21.175,33.626,28.384,6.22,21,20.59,14:38:23,2016BW015_110,4.48,19.0262161,1.28771658,21.366,16.368,4.304065093,0.067681171,one,one,6/9/2016,16-Jun,9-Jun-16,71.94063778
207,317,580,7/3/2016,2016,7/2/2016,16-35,2016BW035,BW,9.56,AM,1,54,24.267,31.944,29.199,6.27,21.05,21.04,14:37:20,2016BW035_134,7.56,24.03037966,2.279453393,30.217,20.222,3.988984047,0.094857153,two,two,7/3/2016,16-Jul,3-Jul-16,71.78512903
213,337,477,6/5/2016,2016,6/4/2016,16-12,2016BW012,BW,8.03,AM,1,74,16.344,33.417,31.507,6.23,20.58,20.57,14:35:39,2016BW012_106,6.03,20.2049549,2.376544436,23.954,12.823,4.304065093,0.117621863,two,two,6/5/2016,16-Jun,5-Jun-16,71.24940481
214,338,486,6/11/2016,2016,6/10/2016,16-12,2016BW012,BW,8.03,AM,1,66,22.896,33.313,29.716,6.22,21.01,21,14:39:27,2016BW012_112,6.03,20.2049549,2.376544436,23.954,12.823,4.189654742,0.117621863,two,two,6/11/2016,16-Jun,11-Jun-16,71.24940481
215,339,503,6/20/2016,2016,6/19/2016,16-12,2016BW012,BW,7.57,AM,1,34,23.352,34.15,31.506,6.23,21.04,21.03,14:41:40,2016BW012_121,5.57,20.11362213,2.376598537,23.593,12.582,3.526360525,0.118158655,two,two,6/20/2016,16-Jun,20-Jun-16,70.85669115
117,170,505,6/8/2016,2016,6/7/2016,16-15,2016BW015,BW,5.1,AM,1,166,17.558,32.433,28.993,6.22,21,20.59,14:37:47,2016BW015_109,3.1,19.01684792,1.526153596,23.16,15.629,5.111987788,0.080252711,one,one,6/8/2016,16-Jun,8-Jun-16,70.76196243
791,964,1045,7/20/2016,2016,7/19/2016,16-50,2016SC050,SC,19.34,PM,2,46,40.833,38.421,37.224,6.38,20.58,20.57,14:19:27,2016SC050_151,17.34,40.82716586,5.055958046,45,18.033,3.828641396,0.123838085,five,three,7/20/2016,16-Jul,20-Jul-16,70.58388864
792,965,1055,7/25/2016,2016,7/24/2016,16-50,2016SC050,SC,19.34,PM,2,62,34.097,38.198,36.467,6.42,20.54,20.54,14:12:00,2016SC050_156,17.34,40.82716586,5.055958046,45,18.033,4.127134385,0.123838085,five,three,7/25/2016,16-Jul,25-Jul-16,70.58388864
816,991,783,6/1/2016,2016,5/31/2016,16-5,2016SC005,SC,19.56,PM,2,70,21.772,33.652,27.307,6.24,20.56,20.55,14:32:09,2016SC005_102,17.56,33.90299747,6.261858305,45,19.318,4.248495242,0.184699253,four,four,6/1/2016,16-Jun,1-Jun-16,70.53388353
217,341,488,6/12/2016,2016,6/11/2016,16-12,2016BW012,BW,7.51,AM,1,44,22.154,34.202,30.654,6.22,21.02,21.01,14:39:54,2016BW012_113,5.51,20.02440379,2.381302196,23.28,12.582,3.784189634,0.118920005,two,two,6/12/2016,16-Jun,12-Jun-16,70.45086378
218,342,496,6/17/2016,2016,6/16/2016,16-12,2016BW012,BW,7.47,AM,1,42,22.561,34.889,28.735,6.22,21.03,21.03,14:41:24,2016BW012_118,5.47,19.97277168,2.384297769,23.136,12.582,3.737669618,0.119377411,one,two,6/17/2016,16-Jun,17-Jun-16,70.21469908
374,515,748,8/14/2016,2016,8/13/2016,16-57,2016BW057,BW,9.56,AM,1,18,32.098,30.217,29.39,6.58,20.34,20.34,13:35:13,2016BW057_176,7.56,28.88698757,6.042650568,45,20.507,2.890371758,0.209182441,three,four,8/14/2016,16-Aug,14-Aug-16,70.15596061
222,347,491,6/13/2016,2016,6/12/2016,16-12,2016BW012,BW,7.41,AM,1,90,20.126,31.893,26.095,6.22,21.02,21.01,14:40:19,2016BW012_114,5.41,19.90585444,2.39102594,22.848,12.582,4.49980967,0.12011672,one,two,6/13/2016,16-Jun,13-Jun-16,69.8950331
814,989,792,6/8/2016,2016,6/7/2016,16-5,2016SC005,SC,20,PM,2,56,29.54,35.422,31.316,6.22,21,20.59,14:37:47,2016SC005_109,18,33.4923598,6.179936668,45,19.127,4.025351691,0.184517804,four,four,6/8/2016,16-Jun,8-Jun-16,69.71072247
16,22,654,7/1/2016,2016,6/30/2016,16-43,2016BW043,BW,8.27,AM,1,76,24.122,32.381,27.893,6.26,21.05,21.05,14:38:34,2016BW043_132,6.27,22.40908475,0.887891213,24.847,20.674,4.33073334,0.039621931,two,one,7/1/2016,16-Jul,1-Jul-16,69.56585825
224,349,480,6/8/2016,2016,6/7/2016,16-12,2016BW012,BW,7.29,AM,1,90,20.126,34.836,30.692,6.22,21,20.59,14:37:47,2016BW012_109,5.29,19.80545962,2.411294733,22.705,12.582,4.49980967,0.121748991,one,two,6/8/2016,16-Jun,8-Jun-16,69.36686466
373,514,736,8/7/2016,2016,8/6/2016,16-57,2016BW057,BW,9.54,AM,1,50,26.061,33.261,28.802,6.52,20.42,20.43,13:49:08,2016BW057_169,7.54,28.59151444,5.972004259,45,20.079,3.912023005,0.20887331,three,three,8/7/2016,16-Aug,7-Aug-16,69.22361925
17,23,652,6/30/2016,2016,6/29/2016,16-43,2016BW043,BW,6.33,AM,1,88,21.199,31.944,27.942,6.26,21.05,21.04,14:39:07,2016BW043_131,4.33,22.31178208,0.897703135,24.291,20.674,4.477336814,0.040234488,two,one,6/30/2016,16-Jun,30-Jun-16,69.10090319
227,352,483,6/9/2016,2016,6/8/2016,16-12,2016BW012,BW,7.19,AM,1,86,21.748,33.704,28.173,6.22,21,20.59,14:38:23,2016BW012_110,5.19,19.75634197,2.42748833,22.705,12.582,4.454347296,0.122871346,one,two,6/9/2016,16-Jun,9-Jun-16,69.07849043
5,10,657,7/2/2016,2016,7/1/2016,16-43,2016BW043,BW,7.39,AM,1,52,23.497,33.469,28.287,6.27,21.05,21.04,14:37:59,2016BW043_133,5.39,22.17740436,0.796113953,23.569,20.674,3.951243719,0.035897526,two,one,7/2/2016,16-Jul,2-Jul-16,69.0085232
6,11,659,7/3/2016,2016,7/2/2016,16-43,2016BW043,BW,7.33,AM,1,64,22.202,31.919,26.023,6.27,21.05,21.04,14:37:20,2016BW043_134,5.33,22.17187893,0.811711634,23.665,20.674,4.158883083,0.036609961,two,one,7/3/2016,16-Jul,3-Jul-16,68.9103092
811,986,788,6/5/2016,2016,6/4/2016,16-5,2016SC005,SC,20.04,PM,2,58,26.891,33.992,28.463,6.23,20.58,20.57,14:35:39,2016SC005_106,18.04,33.09416301,6.103630584,45,18.818,4.060443011,0.184432239,four,four,6/5/2016,16-Jun,5-Jun-16,68.90513709
228,353,504,6/21/2016,2016,6/20/2016,16-12,2016BW012,BW,7.07,AM,1,46,21.008,32.872,31.574,6.23,21.04,21.04,14:41:39,2016BW012_122,5.07,19.7309013,2.442588182,22.753,12.582,3.828641396,0.123795064,one,two,6/21/2016,16-Jun,21-Jun-16,68.89707787
15,21,661,7/5/2016,2016,7/4/2016,16-43,2016BW043,BW,6.51,AM,1,112,21.652,35.689,29.539,6.28,21.04,21.04,14:35:54,2016BW043_136,4.51,22.22789831,0.884355135,24.05,20.674,4.718498871,0.039785819,two,one,7/5/2016,16-Jul,5-Jul-16,68.80418625
232,358,493,6/14/2016,2016,6/13/2016,16-12,2016BW012,BW,6.49,AM,1,80,20.46,32.073,25.386,6.22,21.02,21.02,14:40:40,2016BW012_115,4.49,19.7299661,2.463339924,22.872,12.582,4.382026635,0.12485272,one,two,6/14/2016,16-Jun,14-Jun-16,68.79397989
111,162,583,7/6/2016,2016,7/5/2016,16-35,2016BW035,BW,8.54,AM,1,20,25.258,34.36,32.965,6.29,21.04,21.03,14:35:07,2016BW035_137,6.54,22.32123444,1.501055058,26.524,19.579,2.995732274,0.067247851,two,one,7/6/2016,16-Jul,6-Jul-16,68.15743339
4,9,666,7/12/2016,2016,7/11/2016,16-47,2016BW047,BW,6.24,AM,1,64,22.25,34.202,27.322,6.33,21.02,21.02,14:29:25,2016BW047_143,4.24,23.44920513,0.765182309,25.113,22.178,4.158883083,0.032631482,two,one,7/12/2016,16-Jul,12-Jul-16,67.77739296
129,197,617,7/11/2016,2016,7/10/2016,16-38,2016BW038,BW,9.04,AM,1,58,27.161,38.532,36.448,6.32,21.02,21.02,14:30:29,2016BW038_142,7.04,22.43256629,1.628062302,26.965,18.461,4.060443011,0.072575838,two,one,7/11/2016,16-Jul,11-Jul-16,67.62624848
2,7,664,7/11/2016,2016,7/10/2016,16-47,2016BW047,BW,6.36,AM,1,82,23.713,34.863,29.339,6.32,21.02,21.02,14:30:29,2016BW047_142,4.36,23.34269737,0.750116391,25.016,22.178,4.406719247,0.032134949,two,one,7/11/2016,16-Jul,11-Jul-16,67.39166333
39,59,586,7/8/2016,2016,7/7/2016,16-35,2016BW035,BW,8.16,AM,1,60,23.112,38.004,33.088,6.3,21.03,21.03,14:33:24,2016BW035_139,6.16,21.75773614,1.212076525,25.695,19.056,4.094344562,0.055707842,two,one,7/8/2016,16-Jul,8-Jul-16,67.1158223
38,58,575,6/29/2016,2016,6/28/2016,16-35,2016BW035,BW,8.14,AM,1,64,20.531,35.262,30.082,6.25,21.05,21.05,14:39:36,2016BW035_130,6.14,21.73838317,1.200659122,25.671,19.056,4.158883083,0.055232218,two,one,6/29/2016,16-Jun,29-Jun-16,67.08717544
66,99,569,6/26/2016,2016,6/25/2016,16-35,2016BW035,BW,6.16,AM,1,140,21.7,40.66,33.476,6.24,21.05,21.05,14:40:46,2016BW035_127,4.16,21.84439619,1.314417096,25.841,18.176,4.941642423,0.060171821,two,one,6/26/2016,16-Jun,26-Jun-16,66.99957276
35,53,587,7/9/2016,2016,7/8/2016,16-35,2016BW035,BW,8.04,AM,1,54,22.393,35.797,32.824,6.31,21.03,21.03,14:32:29,2016BW035_140,6.04,21.6573842,1.155452018,25.089,18.961,3.988984047,0.053351412,two,one,7/9/2016,16-Jul,9-Jul-16,66.95496612
808,983,794,6/9/2016,2016,6/8/2016,16-5,2016SC005,SC,20.14,PM,2,46,29.115,34.969,31.038,6.22,21,20.59,14:38:23,2016SC005_110,18.14,32.09352365,5.920163614,45,18.081,3.828641396,0.18446599,four,three,6/9/2016,16-Jun,9-Jun-16,66.86129321
60,90,567,6/25/2016,2016,6/24/2016,16-35,2016BW035,BW,6.24,AM,1,96,23.448,36.2,31.548,6.24,21.05,21.05,14:41:03,2016BW035_126,4.24,21.79039089,1.297052822,25.695,18.176,4.564348191,0.059524073,two,one,6/25/2016,16-Jun,25-Jun-16,66.85041884
42,62,572,6/28/2016,2016,6/27/2016,16-35,2016BW035,BW,6.42,AM,1,92,20.603,40.429,30.22,6.25,21.05,21.05,14:40:02,2016BW035_129,4.42,21.68624153,1.241412521,25.283,18.343,4.521788577,0.057244245,two,one,6/28/2016,16-Jun,28-Jun-16,66.6685461
31,49,577,7/1/2016,2016,6/30/2016,16-35,2016BW035,BW,7.24,AM,1,76,21.843,36.471,33.097,6.26,21.05,21.05,14:38:34,2016BW035_132,5.24,21.53707435,1.125962338,24.195,18.699,4.33073334,0.05228019,two,one,7/1/2016,16-Jul,1-Jul-16,66.57879557
800,974,1036,7/16/2016,2016,7/15/2016,16-50,2016SC050,SC,19.54,PM,2,20,30.646,35.075,34.029,6.35,21,21,14:24:45,2016SC050_147,17.54,39.62973245,5.566715994,45,18.033,2.995732274,0.14046817,four,three,7/16/2016,16-Jul,16-Jul-16,66.42204526
101,139,612,7/8/2016,2016,7/7/2016,16-38,2016BW038,BW,8.4,AM,1,66,23.593,36.119,30.675,6.3,21.03,21.03,14:33:24,2016BW038_139,6.4,21.86309227,1.432263834,25.38,18.247,4.189654742,0.065510579,two,one,7/8/2016,16-Jul,8-Jul-16,66.11407046
268,397,632,7/19/2016,2016,7/18/2016,16-38,2016BW038,BW,9.28,AM,1,96,26.207,32.355,32.431,6.37,20.58,20.59,14:20:50,2016BW038_150,7.28,23.31613222,2.766096097,45,18.461,4.564348191,0.118634432,two,two,7/19/2016,16-Jul,19-Jul-16,65.98936004
92,129,614,7/9/2016,2016,7/8/2016,16-38,2016BW038,BW,8.26,AM,1,68,21.963,36.281,31.238,6.31,21.03,21.03,14:32:29,2016BW038_140,6.26,21.60721107,1.374594802,24.726,18.247,4.219507705,0.06361741,two,one,7/9/2016,16-Jul,9-Jul-16,65.28989479
86,122,622,7/13/2016,2016,7/12/2016,16-38,2016BW038,BW,6.4,AM,1,96,22.609,38.812,34.017,6.33,21.01,21.02,14:28:19,2016BW038_144,4.4,21.55725198,1.359644809,24.629,18.271,4.564348191,0.063071342,two,one,7/13/2016,16-Jul,13-Jul-16,65.14660035
87,123,631,7/18/2016,2016,7/17/2016,16-38,2016BW038,BW,6.4,AM,1,50,20.936,40.775,25.821,6.37,20.59,20.59,14:22:11,2016BW038_149,4.4,21.55725198,1.359644809,24.629,18.271,3.912023005,0.063071342,two,one,7/18/2016,16-Jul,18-Jul-16,65.14660035
89,126,620,7/12/2016,2016,7/11/2016,16-38,2016BW038,BW,8.22,AM,1,64,23.833,38.812,34.165,6.33,21.02,21.02,14:29:25,2016BW038_143,6.22,21.54854902,1.361708223,24.557,18.247,4.158883083,0.063192571,two,one,7/12/2016,16-Jul,12-Jul-16,65.09935208
90,127,627,7/15/2016,2016,7/14/2016,16-38,2016BW038,BW,6.48,AM,1,90,19.722,40.286,32.004,6.35,21.01,21.01,14:25:59,2016BW038_146,4.48,21.48097288,1.361820767,24.388,18.271,4.49980967,0.063396606,two,one,7/15/2016,16-Jul,15-Jul-16,64.80844122
78,113,624,7/14/2016,2016,7/13/2016,16-38,2016BW038,BW,8.12,AM,1,78,23.208,34.889,30.883,6.34,21.01,21.01,14:27:10,2016BW038_145,6.12,21.42435601,1.335572162,24.171,18.247,4.356708827,0.062338964,two,one,7/14/2016,16-Jul,14-Jul-16,64.69048377
72,107,607,7/6/2016,2016,7/5/2016,16-38,2016BW038,BW,8.1,AM,1,74,23.28,35.529,31.307,6.29,21.04,21.03,14:35:07,2016BW038_137,6.1,21.40758247,1.331378572,24.146,18.247,4.304065093,0.062191916,two,one,7/6/2016,16-Jul,6-Jul-16,64.6384305
88,125,610,7/7/2016,2016,7/6/2016,16-38,2016BW038,BW,6.54,AM,1,128,21.987,37.069,30.366,6.29,21.04,21.04,14:34:17,2016BW038_138,4.54,21.42973696,1.361177341,24.146,18.247,4.852030264,0.063518154,two,one,7/7/2016,16-Jul,7-Jul-16,64.59135338
67,102,616,7/10/2016,2016,7/9/2016,16-38,2016BW038,BW,7.36,AM,1,78,22.226,36.851,31.11,6.31,21.03,21.03,14:31:30,2016BW038_141,5.36,21.24879931,1.315666302,23.905,18.247,4.356708827,0.061917207,two,one,7/10/2016,16-Jul,10-Jul-16,64.03116038
807,982,1052,7/24/2016,2016,7/23/2016,16-50,2016SC050,SC,20.08,PM,2,32,35.689,39.29,37.925,6.41,20.55,20.55,14:13:33,2016SC050_155,18.08,38.54732082,5.87165266,45,18.033,3.465735903,0.152323236,four,three,7/24/2016,16-Jul,24-Jul-16,63.02832154
368,507,731,8/5/2016,2016,8/4/2016,16-57,2016BW057,BW,9.16,AM,1,62,23.208,34.15,28.2,6.51,20.44,20.44,13:52:56,2016BW057_167,7.16,25.28143164,4.474270657,41.502,17.368,4.127134385,0.176978532,three,three,8/5/2016,16-Aug,5-Aug-16,62.15119703
