Index,ID_day,AMPM_ID_day,Start.Time,Date,Year,Prev_date,nest_number,ID,Species,AMPM,Duration_min,Start.Air.Temp,Start.Egg.Temp,Mean.Egg.Temp_offbout,Sunrise,Sunset,prev.sunset,Day.Length,two_before_start,Air.Mean.24hr,Air.SD.24hr,Air.Max.24hr,Air.Min.24hr,Air.Mean.Morn,Air.SD.Morn,Air.Max.Morn,Air.Min.Morn,Air.Mean.Aft,Air.SD.Aft,Air.Max.Aft,Air.Min.Aft,Air.Mean.PrevDay,Air.SD.PrevDay,Air.Max.PrevDay,Air.Min.PrevDay,Air.Mean.PrevAft,Air.SD.PrevAft,Air.Max.PrevAft,Air.Min.PrevAft,Air.Mean.PrevNight,Air.SD.PrevNight,Air.Max.PrevNight,Air.Min.PrevNight,nest.Mean.2hr,nest.SD.2hr,nest.Max.2hr,nest.Min.2hr,nest.Mean.24hr,nest.SD.24hr,nest.Max.24hr,nest.Min.24hr,nest.Mean.Morn,nest.SD.Morn,nest.Max.Morn,nest.Min.Morn,nest.Mean.Aft,nest.SD.Aft,nest.Max.Aft,nest.Min.Aft,nest.Mean.PrevDay,nest.SD.PrevDay,nest.Max.PrevDay,nest.Min.PrevDay,nest.Mean.PrevAft,nest.SD.PrevAft,nest.Max.PrevAft,nest.Min.PrevAft,nest.Mean.PrevNight,nest.SD.PrevNight,nest.Max.PrevNight,nest.Min.PrevNight,log_Duration,CV.24hr,CV.Morn,CV.Aft,CV.PrevDay,CV.PrevAft,CV.PrevNight,X24hr_thirds,Date_2,Month_Year,Date_Written,predictedtime
39,2015BW013_31,AM_2015BW013_31,6.13,6/24/2015,2015,6/23/2015,15-13,2015BW013,BW,AM,476,20.055,29.615,26.579,6.23,21.05,21.04,14:41:33,4.13,25.40934343,4.627505334,38.476,19.413,27.20049405,5.168552317,37.315,19.413,31.435,3.05605157,38.476,25.793,29.72074861,7.903475737,44.135,20.174,38.13728676,5.183574531,44.135,26.28,23.2494552,1.497205691,26.329,19.841,32.24774884,0.984846208,33.94,29.04,27.65561364,2.176144898,30.697,22.968,25.91789286,2.22905439,30.621,22.968,29.22408333,0.759838794,30.318,27.259,31.34392778,1.533970713,33.261,25.914,31.28166544,1.389314565,33.131,28.543,28.91400717,0.751873282,30.697,27.85,6.165417854,0.182118257,0.190016854,0.097218119,0.265924518,0.135918807,0.064397453,Cool,6/24/2015,15-Jun,24-Jun-15,6.951613736
40,2015BW017_24,PM_2015BW017_24,15.07,6/17/2015,2015,6/16/2015,15-17,2015BW017,BW,PM,354,33.914,38.421,35.023,6.22,21.03,21.03,14:41:02,1.07,24.37943333,5.561308642,34.229,17.011,23.28278107,3.757337099,30.142,17.011,30.43112546,2.313231751,34.229,24.026,23.08928611,5.583081994,34.572,16.606,29.40230627,2.989549457,34.572,22.25,18.81022222,1.103861098,22.154,17.415,36.46371389,2.274204616,39.573,30.621,36.85814167,1.365508247,38.84,31.255,37.20267456,0.421092125,38.087,36.173,36.36528413,1.966948199,38.84,31.255,36.60153333,2.48642231,39.149,28.568,36.78649077,2.581563556,39.149,29.665,37.55769534,0.572640078,38.421,36.254,5.869296913,0.228114762,0.161378363,0.07601532,0.241804011,0.10167738,0.058684107,Cool,6/17/2015,15-Jun,17-Jun-15,15.24727015
41,2015BW017_25,AM_2015BW017_25,9.21,6/18/2015,2015,6/17/2015,15-17,2015BW017,BW,AM,258,23.593,33.861,37.294,6.22,21.03,21.03,14:41:16,7.21,24.79310833,5.665865602,35.662,16.963,23.4320355,4.203447209,30.444,17.13,30.77733579,2.929953544,35.662,23.978,24.37943333,5.561308642,34.229,17.011,30.43112546,2.313231751,34.229,24.026,19.61097849,1.553580128,23.881,16.963,37.41134887,1.294718756,39.545,33.521,36.88700694,2.155530809,41.414,30.824,35.6754142,1.996697674,38.337,30.824,38.02505535,2.657198588,41.414,31.459,36.85814167,1.365508247,38.84,31.255,36.36528413,1.966948199,38.84,31.255,36.48921147,0.59923656,37.811,35.315,5.552959585,0.228525828,0.179388906,0.095198414,0.228114762,0.07601532,0.079219919,Cool,6/18/2015,15-Jun,18-Jun-15,8.036600083
42,2015BW017_26,PM_2015BW017_26,14.47,6/19/2015,2015,6/18/2015,15-17,2015BW017,BW,PM,246,34.492,39.065,35.917,6.22,21.04,21.03,14:41:27,0.47,26.09989167,5.418108912,36.796,19.793,24.2177929,3.183300357,30.268,20.031,32.17116544,2.632099421,36.796,25.89,24.79310833,5.665865602,35.662,16.963,30.77733579,2.929953544,35.662,23.978,21.03446953,0.825869116,23.809,19.793,36.46354661,2.288009505,39.46,30.621,36.83495417,1.525277069,39.177,32.742,37.01802959,0.833226127,38.896,35.555,36.91195221,1.898813679,39.177,32.742,36.88700694,2.155530809,41.414,30.824,38.02505535,2.657198588,41.414,31.459,36.11767742,0.969001453,37.535,34.15,5.505331536,0.207591241,0.131444693,0.081815482,0.228525828,0.095198414,0.039262655,Cool,6/19/2015,15-Jun,19-Jun-15,15.36617674
43,2015BW017_27,AM_2015BW017_27,8.35,6/20/2015,2015,6/19/2015,15-17,2015BW017,BW,AM,230,24.315,36.579,38.428,6.22,21.04,21.04,14:41:34,6.35,27.716675,6.466154197,39.346,19.318,25.64518935,3.524808693,31.74,20.555,34.87954044,3.294613123,39.346,26.965,26.09989167,5.418108912,36.796,19.793,32.17116544,2.632099421,36.796,25.89,21.36213978,1.413504003,25.793,19.318,37.37582486,1.471304109,39.601,33.521,37.81048194,1.393258339,41.298,33.365,37.21813609,0.753733958,38.84,35.582,38.34530882,1.970987315,41.298,33.365,36.83495417,1.525277069,39.177,32.742,36.91195221,1.898813679,39.177,32.742,37.8656595,0.689586866,39.149,36.444,5.438079309,0.23329473,0.13744522,0.094456896,0.207591241,0.081815482,0.066168652,Cool,6/20/2015,15-Jun,20-Jun-15,8.058099632
44,2015BW017_28,AM_2015BW017_28,8.29,6/21/2015,2015,6/20/2015,15-17,2015BW017,BW,AM,28,24.388,36.2,37.764,6.22,21.04,21.04,14:41:39,6.29,28.49229722,6.321442074,40.573,20.507,26.16908284,3.635074289,32.742,20.627,35.47336029,3.500632163,40.573,26.989,27.716675,6.466154197,39.346,19.318,34.87954044,3.294613123,39.346,26.965,22.91662724,1.607011545,26.818,20.507,37.36216667,1.467811373,39.601,33.521,37.51766944,1.571552147,39.658,33.469,36.58021893,1.128627092,39.403,33.94,38.19562868,1.748272308,39.658,33.469,37.81048194,1.393258339,41.298,33.365,38.34530882,1.970987315,41.298,33.365,36.94151254,0.879014253,38.393,34.466,3.33220451,0.221864949,0.13890721,0.09868341,0.23329473,0.094456896,0.070124261,Middle,6/21/2015,15-Jun,21-Jun-15,7.900749467
45,2015BW017_29,PM_2015BW017_29,16.35,6/26/2015,2015,6/25/2015,15-17,2015BW017,BW,PM,206,39.093,39.8,37.324,6.23,21.04,21.04,14:41:40,2.35,28.71125833,5.982314511,39.886,20.96,26.24583333,3.610612066,32.536,20.96,35.35904044,3.295700584,39.886,27.382,28.49229722,6.321442074,40.573,20.507,35.47336029,3.500632163,40.573,26.989,23.75290681,1.471631994,26.94,21.008,37.09970278,1.562458841,39.573,32.381,38.77680972,1.152959663,39.886,33.495,38.82195238,0.243512368,39.234,38.393,38.35440809,1.742681765,39.886,33.495,37.51766944,1.571552147,39.658,33.469,38.19562868,1.748272308,39.658,33.469,39.13226165,0.282453433,39.516,38.504,5.327876169,0.208361279,0.137568963,0.093206731,0.221864949,0.09868341,0.061955869,Middle,6/26/2015,15-Jun,26-Jun-15,15.58402195
50,2015BW017_33,PM_2015BW017_33,16.25,6/24/2015,2015,6/23/2015,15-11,2015BW011,BW,PM,248,30.95,37.618,35.734,6.24,21.05,21.05,14:41:13,2.25,23.59345139,4.522238739,32.227,16.939,22.2216131,2.49298632,27.014,18.675,28.61760662,2.360506151,32.227,22.034,28.227175,6.202761099,40.891,15.7,34.84715809,3.373515879,40.891,26.94,20.51219355,3.276861324,28.122,15.7,37.01696893,1.630723513,39.573,32.098,36.25840833,2.239861319,40.142,29.69,36.22389286,1.65440837,37.976,33.521,37.34974265,1.938515006,40.142,32.021,37.08560972,2.62762235,41.56,29.966,38.68335294,2.267386891,41.56,32.898,34.7352724,2.291679709,38.254,29.69,5.513428746,0.191673472,0.11218746,0.082484401,0.21974431,0.096808924,0.159751872,Cool,6/24/2015,15-Jun,24-Jun-15,14.72173141
51,2015BW017_34,AM_2015BW017_34,10.49,6/27/2015,2015,6/26/2015,15-17,2015BW017,BW,AM,396,24.75,38.254,38.26,6.24,21.05,21.05,14:40:41,8.49,23.15838472,5.254392256,33.209,16.368,21.46724405,3.26249174,27.259,16.392,28.99660294,2.429322716,33.209,22.489,23.59345139,4.522238739,32.227,16.939,28.61760662,2.360506151,32.227,22.034,18.57118996,1.58512167,21.795,16.368,37.19097458,1.728434456,38.98,30.091,37.74228472,1.52772742,41.414,32.768,38.44302381,0.279568614,39.262,37.893,37.92419485,1.926426327,41.414,32.768,36.25840833,2.239861319,40.142,29.69,37.34974265,1.938515006,40.142,32.021,37.22541577,1.328561119,39.121,33.914,5.981414211,0.22688941,0.151975341,0.083779563,0.191673472,0.082484401,0.085353802,Cool,6/27/2015,15-Jun,27-Jun-15,8.192602713
53,2015BW018_29,PM_2015BW018_29,16.42,6/22/2015,2015,6/21/2015,15-17,2015BW017,BW,PM,208,40.286,38.476,36.416,6.23,21.04,21.04,14:41:40,2.42,31.31964861,9.077793835,45,19.912,31.99918452,9.023602426,45,20.007,39.22994465,5.807092017,45,27.087,31.02593889,9.235920317,45,20.126,38.90164945,5.783084744,45,27.063,23.21520072,1.804998185,26.891,19.912,35.99186962,1.401378699,37.976,31.052,37.16565556,0.972376462,38.756,32.872,36.5505119,0.322718338,37.343,36.065,37.20249446,1.424815801,38.756,32.872,36.97899028,1.741309247,41.007,32.407,38.00193358,2.22807667,41.007,32.407,37.50396416,0.266688388,37.976,36.525,5.33753808,0.289843413,0.281994762,0.148027025,0.29768383,0.148659114,0.077750703,Warm,6/22/2015,15-Jun,22-Jun-15,15.84854233
54,2015BW018_31,PM_2015BW018_31,14.46,6/24/2015,2015,6/23/2015,15-18,2015BW018,BW,PM,114,43.768,36.525,35.771,6.23,21.05,21.04,14:41:33,0.46,30.38975417,8.740643257,45,17.32,29.50423214,8.388643444,45,17.32,38.45450368,5.725005251,45,26.744,30.34229861,9.00822199,45,18.414,38.29967897,5.76523611,45,26.524,22.93112186,1.881785477,26.378,18.081,36.24872949,0.99672158,37.59,32.898,35.94482778,1.025175318,37.618,30.95,35.8503631,0.361644389,36.281,35.075,35.86132353,1.615754927,37.618,30.95,36.71023472,1.266913909,38.198,31.255,36.64742066,1.499413441,38.198,32.304,36.21024373,0.310202135,36.742,35.155,4.736198448,0.287618097,0.284320005,0.148877367,0.296886604,0.15052962,0.082062513,Middle,6/24/2015,15-Jun,24-Jun-15,15.48379052
55,2015BW018_34,PM_2015BW018_34,14.5,6/27/2015,2015,6/26/2015,15-18,2015BW018,BW,PM,342,36.552,37.261,36.772,6.24,21.05,21.05,14:40:41,0.5,25.97838889,8.242070341,42.386,15.461,27.40586826,8.13116512,42.06,16.272,32.942125,5.149645306,42.386,21.39,26.28366806,7.082728063,40.833,17.677,32.37558456,4.837745871,40.833,21.7,18.93565591,1.873562143,22.13,15.461,36.2475515,0.991555444,37.59,32.949,36.57044028,1.007729304,39.857,32.433,36.28513772,0.334338745,37.151,35.662,36.80641912,1.542654489,39.857,32.433,35.26887778,1.941663989,37.783,31.052,35.95198529,1.62937893,37.48,31.153,36.89207885,0.433146935,37.783,35.958,5.834810737,0.317266416,0.296694308,0.156324017,0.269472588,0.149425746,0.098943609,Cool,6/27/2015,15-Jun,27-Jun-15,15.10709906
56,2015BW018_36,AM_2015BW018_36,5.56,6/29/2015,2015,6/28/2015,15-18,2015BW018,BW,AM,300,17.891,35.422,35.369,6.25,21.05,21.05,14:39:56,3.56,26.64124444,7.391619262,43.829,17.415,27.56590419,7.255813751,43.829,17.439,33.298125,3.69638023,43.314,22.729,28.46450556,10.17913733,45,16.963,37.1048125,6.988960576,45,24.992,20.44113571,1.907367815,24.944,17.415,36.02582436,1.135189689,37.921,31.052,35.74695,1.259588377,38.087,29.665,35.05962275,1.598077073,36.362,29.665,36.05652206,1.379258713,38.087,30.748,36.2928125,2.220417348,41.123,28.891,37.36535662,3.269798605,41.123,28.891,35.58082857,0.562849222,37.096,34.202,5.703782475,0.277450225,0.263216969,0.11100866,0.357608085,0.188357254,0.093310266,Cool,6/29/2015,15-Jun,29-Jun-15,6.594544596
57,2015BW019_24,AM_2015BW019_24,11.43,6/17/2015,2015,6/16/2015,15-19,2015BW019,BW,AM,362,33.757,33.574,33.736,6.22,21.03,21.03,14:41:02,9.43,26.66172222,7.122511325,39.601,17.748,25.48676331,5.33684109,35.155,17.748,33.85512546,4.463164108,39.601,25.113,21.87255102,0.80831385,23.954,20.865,23.63822222,0.260990315,23.954,23.256,19.95002867,1.356549519,23.136,17.867,34.53269068,1.388322577,36.498,31.459,34.05799028,0.952523562,35.636,31.484,34.1165503,0.694998295,35.475,33.001,34.08169373,1.349510136,35.636,31.484,33.81235714,0.357960784,34.545,32.846,33.97055556,0.542679489,34.545,33.365,33.84620789,0.509876759,35.422,32.846,5.891644212,0.267143708,0.209396581,0.131831268,0.036955628,0.01104103,0.067997372,Cool,6/17/2015,15-Jun,17-Jun-15,8.564483457
58,2015BW019_26,PM_2015BW019_26,13.49,6/19/2015,2015,6/18/2015,15-19,2015BW019,BW,PM,186,36.796,33.521,32.781,6.22,21.04,21.03,14:41:27,-0.51,27.76403194,6.196548657,40.114,20.865,26.48040828,4.67014185,37.233,21.509,34.14037132,3.863643586,40.114,25.501,27.1509375,7.327645208,42.475,18.271,34.41545387,5.234800196,42.475,25.307,22.39398925,0.960125233,25.21,20.865,34.14469444,1.281966031,36.092,30.874,32.92165556,1.36235951,35.502,30.849,31.93524852,0.588672718,33.001,30.976,33.60255515,1.149509462,35.475,30.849,32.59399722,1.165123292,35.208,30.243,31.92446494,0.748130142,33.209,30.243,31.88108244,0.399214999,32.536,30.874,5.225746674,0.223186195,0.176362154,0.113169349,0.269885532,0.152106092,0.042874238,Cool,6/19/2015,15-Jun,19-Jun-15,13.89972371
59,2015BW019_28,PM_2015BW019_28,12.49,7/9/2015,2015,7/8/2015,15-29,2015BW029,BW,PM,196,42.09,36.254,37.81,6.22,21.04,21.04,14:41:39,10.49,30.26145139,7.29629453,43.133,21.533,28.63973373,5.689917589,38.254,21.557,37.6705625,4.590416388,43.133,27.998,29.44640278,7.474922412,42.953,20.365,37.08238235,4.42113906,42.953,27.727,23.96307885,1.714898256,27.702,21.533,34.69533051,1.410204828,36.498,31.433,36.06365556,1.413143108,40.717,33.94,35.55391716,0.387860438,36.498,34.572,37.113375,1.723099239,40.717,34.387,36.11045694,1.6937012,41.766,33.678,37.71759559,1.516838993,41.766,36.065,35.85101075,0.404698391,36.715,34.995,5.278114659,0.241108546,0.198672154,0.121856858,0.253848406,0.119224785,0.071564187,Middle,7/9/2015,15-Jul,9-Jul-15,15.00624459
60,2015BW019_31,PM_2015BW019_31,22.41,6/3/2015,2015,6/2/2015,15-3,2015SC03,SC,PM,228,25.428,35.958,34.182,6.23,21.05,21.04,14:41:33,8.41,29.67514861,6.833684374,42.09,20.269,27.12594643,5.120970117,36.227,20.269,36.89021691,4.169273352,42.09,27.85,29.45555556,6.750331867,41.854,20.793,36.48819853,4.053680677,41.854,27.579,24.07379211,1.585123221,27.456,20.77,34.09927542,1.370269563,36.039,31.204,35.23245139,0.889372259,37.535,33.548,34.8276369,0.296432065,35.342,34.229,36.05842647,0.707197062,37.535,34.757,35.4564,1.182089576,39.772,33.053,36.46618382,1.276770709,39.772,33.053,34.71874552,0.656717198,35.797,33.548,5.429345629,0.230283072,0.188784938,0.113018402,0.229170075,0.111095665,0.065844351,Middle,6/3/2015,15-Jun,3-Jun-15,17.38657308
61,2015BW021_27,PM_2015BW021_27,13.55,6/20/2015,2015,6/19/2015,15-21,2015BW021,BW,PM,184,45,37.673,35.652,6.22,21.04,21.04,14:41:34,-0.45,29.97202778,9.358629332,45,19.175,31.80197633,8.694217173,45,19.841,37.76146324,6.393941337,45,26.012,28.76784722,8.932521538,45,19.056,36.42886029,6.568792022,45,24.146,20.60158065,1.086566045,24.026,19.175,36.93815497,1.325798192,38.896,32.433,36.83792222,1.55184849,38.532,30.798,37.53846746,0.237292191,38.198,37.096,35.94178676,2.232568238,38.532,30.798,36.77072917,1.552331739,38.812,31.586,35.87913971,2.166359765,38.812,31.586,37.477681,0.300687358,38.115,37.015,5.214935758,0.312245451,0.273386065,0.169324512,0.310503649,0.180318351,0.052741878,Middle,6/20/2015,15-Jun,20-Jun-15,14.95175286
62,2015BW021_28,PM_2015BW021_28,13.57,6/21/2015,2015,6/20/2015,15-21,2015BW021,BW,PM,198,45,37.921,36.298,6.22,21.04,21.04,14:41:39,-0.43,30.81700139,9.103287151,45,20.055,33.03026627,8.844832153,45,20.77,38.07944485,6.272025215,45,25.817,29.97202778,9.358629332,45,19.175,37.76146324,6.393941337,45,26.012,22.15189964,1.469213889,26.036,20.055,36.93654789,1.324510194,38.896,32.433,37.09701389,1.239552841,38.98,31.408,37.30674556,0.326255615,38.254,36.796,36.66788235,1.882025326,38.98,31.408,36.83792222,1.55184849,38.532,30.798,35.94178676,2.232568238,38.532,30.798,37.15491756,0.165427864,37.453,36.552,5.288267031,0.295398213,0.26777962,0.164708946,0.312245451,0.169324512,0.06632451,Warm,6/21/2015,15-Jun,21-Jun-15,14.97348231
63,2015BW021_29,PM_2015BW021_29,14.03,6/22/2015,2015,6/21/2015,15-21,2015BW021,BW,PM,120,45,38.032,36.412,6.23,21.04,21.04,14:41:40,0.03,31.21286389,9.093527738,45,19.865,32.79983929,9.142170828,45,20.103,38.69623897,6.166220696,45,26.402,30.81700139,9.103287151,45,20.055,38.07944485,6.272025215,45,25.817,23.04791756,1.487046425,25.72,19.865,36.93259907,1.315793474,38.896,32.458,37.14531389,1.41782126,39.065,31.23,37.4767381,0.379407089,38.504,36.471,36.71013971,2.188773866,39.065,31.23,37.09701389,1.239552841,38.98,31.408,36.66788235,1.882025326,38.98,31.408,37.60883871,0.311728817,38.337,36.933,4.787491743,0.291339102,0.278726086,0.159349354,0.295398213,0.164708946,0.064519774,Warm,6/22/2015,15-Jun,22-Jun-15,15.01563128
64,2015BW021_30,PM_2015BW021_30,18.21,6/23/2015,2015,6/22/2015,15-21,2015BW021,BW,PM,152,19.27,37.343,35.237,6.23,21.04,21.04,14:41:38,4.03,30.35811944,9.178312475,45,19.246,31.445,9.444320482,45,19.413,37.94208088,6.380282953,45,25.744,31.21286389,9.093527738,45,19.865,38.69623897,6.166220696,45,26.402,22.5311828,1.872777186,26.329,19.246,36.85022222,1.038125708,38.616,32.924,36.51276667,2.16266467,39.346,30.091,35.17836905,2.669498958,37.645,30.419,36.87850735,2.455797215,39.346,30.091,37.14531389,1.41782126,39.065,31.23,36.71013971,2.188773866,39.065,31.23,36.98633333,0.351200787,37.535,34.942,5.023880521,0.302334685,0.300344108,0.168158488,0.291339102,0.159349354,0.083119346,Middle,6/23/2015,15-Jun,23-Jun-15,14.96409547
65,2015BW021_30,AM_2015BW021_30,6.03,6/23/2015,2015,6/22/2015,15-21,2015BW021,BW,AM,152,19.27,37.343,35.237,6.23,21.04,21.04,14:41:38,4.03,30.35811944,9.178312475,45,19.246,31.445,9.444320482,45,19.413,37.94208088,6.380282953,45,25.744,31.21286389,9.093527738,45,19.865,38.69623897,6.166220696,45,26.402,22.5311828,1.872777186,26.329,19.246,36.85022222,1.038125708,38.616,32.924,36.51276667,2.16266467,39.346,30.091,35.17836905,2.669498958,37.645,30.419,36.87850735,2.455797215,39.346,30.091,37.14531389,1.41782126,39.065,31.23,36.71013971,2.188773866,39.065,31.23,36.98633333,0.351200787,37.535,34.942,5.023880521,0.302334685,0.300344108,0.168158488,0.291339102,0.159349354,0.083119346,Middle,6/23/2015,15-Jun,23-Jun-15,7.358188699
68,2015BW021_33,PM_2015BW021_33,14.15,6/26/2015,2015,6/25/2015,15-21,2015BW021,BW,PM,324,40.631,36.552,35.305,6.24,21.05,21.05,14:41:13,0.15,26.17619167,6.859968616,41.59,18.675,25.77829167,5.549938001,37.096,19.341,32.49107353,5.356286816,41.59,22.609,31.09069861,9.279657452,45,18.414,38.95836765,6.110124057,45,26.524,21.09426165,2.813108409,27.481,18.414,36.92821296,1.278457934,38.896,32.768,35.16527222,1.82118742,39.375,29.065,35.69791071,0.737219293,37.206,34.097,35.67125735,2.555514652,39.375,29.065,36.60817222,1.423338964,39.121,31.74,36.83236765,1.965008973,39.121,31.74,34.53022581,1.461597097,37.151,31.74,5.780743516,0.262069009,0.215295027,0.164854104,0.298470535,0.156837271,0.133358942,Cool,6/26/2015,15-Jun,26-Jun-15,14.59159786
72,2015BW021_36,PM_2015BW021_36,12.19,6/24/2015,2015,6/23/2015,15-19,2015BW019,BW,PM,346,43.677,38.032,36.026,6.25,21.05,21.05,14:39:56,10.19,27.69242361,8.485023623,45,17.415,29.0414012,8.437178962,45,17.558,34.99160662,5.219433509,45,23.064,28.80219444,10.33158128,45,17.034,37.20324265,7.622557602,45,25.016,20.60260932,1.886594841,24.823,17.415,37.25967326,0.595376113,38.504,33.73,37.08895694,1.432272986,38.952,32.639,37.50452096,0.515970285,38.476,36.688,36.47075368,2.09736637,38.952,32.639,37.21345972,2.377528557,39.886,29.14,35.7941875,3.280305404,39.065,29.14,37.26912545,0.28940766,37.811,36.715,5.846438775,0.306402348,0.290522448,0.149162442,0.358708129,0.204889603,0.091570675,Cool,6/24/2015,15-Jun,24-Jun-15,13.95789335
73,2015BW021_38,AM_2015BW021_38,11.37,7/1/2015,2015,6/30/2015,15-21,2015BW021,BW,AM,140,45,37.618,38.311,6.26,21.05,21.05,14:38:59,9.37,30.64758472,10.03178534,45,17.296,31.28113772,9.69302076,45,18.557,39.59903309,5.66264622,45,27.259,28.97929306,10.7092449,45,16.32,38.09477941,6.867383641,45,24.291,20.54150357,2.132640524,24.098,17.296,36.99260358,1.135724175,38.504,30.419,37.98513194,1.000091875,40.057,33.261,37.73402395,0.408161171,38.952,37.069,37.91732721,1.530505789,40.057,33.261,37.40275,1.466821147,40.257,31.714,37.20821691,2.072244898,40.257,31.714,38.29745714,0.362419149,39.036,37.343,4.941642423,0.32732711,0.30986791,0.142999608,0.369548176,0.180270991,0.103821053,Middle,7/1/2015,15-Jul,1-Jul-15,7.115610095
75,2015BW021_40,PM_2015BW021_40,13.39,7/3/2015,2015,7/2/2015,15-21,2015BW021,BW,PM,300,45,36.878,35.808,6.27,21.05,21.05,14:37:50,-0.61,26.62867361,8.053524257,45,18.247,27.55113253,6.660952861,40.833,19.199,32.97359926,7.48567215,45,23.184,28.08813889,8.794874659,45,17.13,34.66475,10.46225878,45,17.13,19.54179286,0.782473749,21.509,18.247,36.94619728,1.339273545,38.896,32.433,35.88123333,1.727435563,38.337,29.615,36.30980723,0.998056815,37.398,34.466,35.75169485,2.501818997,38.337,29.615,35.84984167,3.684789815,39.177,23.954,34.79450735,4.859861684,39.177,24.122,34.36031786,2.158003867,36.092,23.954,5.703782475,0.302438055,0.241766935,0.227020171,0.313117031,0.301812613,0.040041042,Cool,7/3/2015,15-Jul,3-Jul-15,14.62457152
76,2015BW021_41,PM_2015BW021_41,17.19,7/10/2015,2015,7/9/2015,15-27,2015BW027,BW,PM,220,31.23,39.29,34.306,6.27,21.05,21.05,14:37:10,3.19,27.73717222,8.343701105,45,19.77,27.46635542,7.68499575,42.624,19.984,34.43045588,7.796805163,45,23.905,26.62867361,8.053524257,45,18.247,32.97359926,7.48567215,45,23.184,21.06743214,0.885882402,23.088,19.77,36.87298493,1.057227713,38.672,32.924,37.02305694,1.32176805,39.601,30.976,36.91127108,0.733371785,37.535,34.229,37.12757721,2.021496479,39.601,30.976,35.88123333,1.727435563,38.337,29.615,35.75169485,2.501818997,38.337,29.615,36.867125,0.314791338,37.398,36.092,5.393627546,0.300812968,0.279796705,0.226450826,0.302438055,0.227020171,0.042049852,Cool,7/10/2015,15-Jul,10-Jul-15,16.41158335
96,2015BW027_41,AM_2015BW027_41,8.32,7/4/2015,2015,7/3/2015,15-27,2015BW027,BW,AM,476,43.707,38.476,37.287,6.27,21.05,21.05,14:37:10,1.54,27.94910139,7.999152025,44.472,20.031,24.62016867,4.861466358,35.797,20.484,35.95319853,6.832469223,44.472,25.113,26.42326528,7.151157861,43.556,18.723,33.33368015,6.15847239,43.556,24.122,21.68629537,1.008025851,24.122,20.031,37.35399919,1.160458924,40.142,34.176,37.50987917,1.655400243,39.205,30.9,36.52835542,2.327746511,38.98,30.9,37.82758456,1.69374868,39.205,30.976,37.41337361,2.144228796,40.057,29.865,37.72994853,2.646735878,40,29.865,37.73677936,0.659531415,40.057,36.498,6.165417854,0.286204265,0.197458694,0.190037869,0.270638688,0.184752249,0.04648216,Cool,7/4/2015,15-Jul,4-Jul-15,7.294982028
