Index,Date,Year,Prev_date,nest_number,ID,Species,Start.Time,AMPM,AMPM_asnumeric,Duration_min,Start.Air.Temp,Start.Egg.Temp,Mean.Egg.Temp_offbout,Sunrise,Sunset,prev.sunset,Day.Length,ID_day,two_before_start,Air.Mean.2hr,Air.SD.2hr,Air.Max.2hr,Air.Min.2hr,log_Duration,predict_BestMod2hr,predict_BestMod2hrTim
848,6/12/2016,2016,6/11/2016,16-10,2016SC010,SC,19.33,PM,2,90,42.594,36.335,33.369,6.22,21.02,21.01,14:39:54,2016SC010_113,17.33,43.1757507,3.432397289,45,28.891,4.49980967,4.707271693,19.14775629
849,6/13/2016,2016,6/12/2016,16-10,2016SC010,SC,17.21,PM,2,108,40.66,33.914,31.101,6.22,21.02,21.01,14:40:19,2016SC010_114,15.21,44.90613701,0.504483366,45,39.658,4.682131227,4.775173998,18.79013549
850,6/13/2016,2016,6/12/2016,16-10,2016SC010,SC,7.11,AM,1,128,20.15,32.639,24.269,6.22,21.02,21.01,14:40:19,2016SC010_114,5.11,20.07788347,2.546337464,25.089,12.34,4.852030264,4.469759749,6.711269332
851,6/14/2016,2016,6/13/2016,16-10,2016SC010,SC,7.17,AM,1,138,20.722,33.809,25.921,6.22,21.02,21.02,14:40:40,2016SC010_115,5.17,20.10638912,2.535093226,25.283,12.34,4.927253685,4.470878343,6.721305029
852,6/14/2016,2016,6/13/2016,16-10,2016SC010,SC,17.21,PM,2,138,45,35.368,32.978,6.22,21.02,21.02,14:40:40,2016SC010_115,15.21,44.90613701,0.504483366,45,39.658,4.927253685,4.775173998,18.79013549
853,6/15/2016,2016,6/14/2016,16-10,2016SC010,SC,18.01,PM,2,152,45,36.119,34.024,6.22,21.03,21.02,14:40:58,2016SC010_116,16.01,44.87160876,0.607748998,45,40.028,5.023880521,4.773819071,18.81657981
854,6/15/2016,2016,6/14/2016,16-10,2016SC010,SC,6.55,AM,1,114,21.772,34.942,28.108,6.22,21.03,21.02,14:40:58,2016SC010_116,4.55,20.05109958,2.580101205,25.186,12.34,4.736198448,4.468708719,6.711828852
855,6/16/2016,2016,6/15/2016,16-10,2016SC010,SC,18.31,PM,2,96,45,36.308,33.52,6.22,21.03,21.02,14:41:13,2016SC010_117,16.31,44.76948093,1.013463556,45,35.049,4.564348191,4.76981146,18.93797411
856,6/16/2016,2016,6/15/2016,16-10,2016SC010,SC,7.29,AM,1,98,20.984,34.995,31.609,6.22,21.03,21.02,14:41:13,2016SC010_117,5.29,20.20394562,2.520974658,25.55,12.34,4.584967479,4.47470657,6.766141264
857,6/17/2016,2016,6/16/2016,16-10,2016SC010,SC,19.13,PM,2,90,42.356,36.417,33.748,6.22,21.03,21.03,14:41:24,2016SC010_118,17.13,44.0453291,2.581628195,45,30.066,4.49980967,4.741394928,19.23526562
858,6/17/2016,2016,6/16/2016,16-10,2016SC010,SC,7.51,AM,1,112,23.112,35.662,30.109,6.22,21.03,21.03,14:41:24,2016SC010_118,5.51,20.52189477,2.550477534,25.841,12.34,4.718498871,4.487183252,6.944785024
859,6/18/2016,2016,6/17/2016,16-10,2016SC010,SC,19.01,PM,2,50,34.863,36.173,34.043,6.22,21.04,21.03,14:41:33,2016SC010_119,17.01,44.33398305,2.169029205,45,31.179,3.912023005,4.752722033,19.20825644
860,6/18/2016,2016,6/17/2016,16-10,2016SC010,SC,6.17,AM,1,154,22.106,35.288,30.932,6.22,21.04,21.03,14:41:33,2016SC010_119,4.17,20.15419421,2.621481206,25.453,12.34,5.036952602,4.472754269,6.783452472
861,6/19/2016,2016,6/18/2016,16-10,2016SC010,SC,6.29,AM,1,132,19.936,34.124,28.749,6.22,21.04,21.03,14:41:38,2016SC010_120,4.29,20.10167867,2.614671267,25.428,12.34,4.882801923,4.4706935,6.753111919
862,6/19/2016,2016,6/18/2016,16-10,2016SC010,SC,20.19,PM,2,80,30.621,36.362,34.58,6.22,21.04,21.03,14:41:38,2016SC010_120,18.19,38.83523285,5.665661894,45,18.985,4.382026635,4.536944891,17.84402135
863,6/20/2016,2016,6/19/2016,16-10,2016SC010,SC,20.11,PM,2,64,32.794,36.552,33.572,6.23,21.04,21.03,14:41:40,2016SC010_121,18.11,39.78760806,5.315976306,45,25.38,4.158883083,4.574317165,18.1905033
864,6/20/2016,2016,6/19/2016,16-10,2016SC010,SC,6.25,AM,1,102,21.533,35.448,28.524,6.23,21.04,21.03,14:41:40,2016SC010_121,4.25,20.1184435,2.617441703,25.453,12.34,4.624972813,4.471351371,6.763054532
865,6/21/2016,2016,6/20/2016,16-10,2016SC010,SC,7.13,AM,1,90,20.889,35.502,29.049,6.23,21.04,21.04,14:41:39,2016SC010_122,5.13,20.08640184,2.542435784,25.137,12.34,4.49980967,4.47009402,6.714035123
866,6/21/2016,2016,6/20/2016,16-10,2016SC010,SC,20.01,PM,2,82,34.704,36.905,33.262,6.23,21.04,21.04,14:41:39,2016SC010_122,18.01,40.86530474,4.868353893,45,27.136,4.406719247,4.616607195,18.56022114
867,6/22/2016,2016,6/21/2016,16-10,2016SC010,SC,19.11,PM,2,108,45,37.425,35.232,6.23,21.05,21.04,14:41:34,2016SC010_123,17.11,44.09882698,2.514808465,45,30.293,4.682131227,4.743494245,19.23441485
868,6/22/2016,2016,6/21/2016,16-10,2016SC010,SC,8.13,AM,1,88,25.768,35.342,32.335,6.23,21.05,21.04,14:41:34,2016SC010_123,6.13,21.02992726,2.595205011,25.841,12.364,4.477336814,4.507119019,7.229190316
869,6/23/2016,2016,6/22/2016,16-10,2016SC010,SC,19.35,PM,2,102,39.857,36.012,34.208,6.23,21.05,21.04,14:41:27,2016SC010_124,17.35,43.0491893,3.537446435,45,28.742,4.624972813,4.702305281,19.12693574
870,6/23/2016,2016,6/22/2016,16-10,2016SC010,SC,7.11,AM,1,78,25.137,34.969,30.691,6.23,21.05,21.04,14:41:27,2016SC010_124,5.11,20.07788347,2.546337464,25.089,12.34,4.356708827,4.469759749,6.711269332
871,6/24/2016,2016,6/23/2016,16-10,2016SC010,SC,20.35,PM,2,44,30.748,36.905,33.58,6.24,21.05,21.04,14:41:16,2016SC010_125,18.35,36.86122398,6.119101347,45,17.748,3.784189634,4.459482562,17.00901578
872,6/24/2016,2016,6/23/2016,16-10,2016SC010,SC,8.17,AM,1,82,24.195,35.475,30.717,6.24,21.05,21.04,14:41:16,2016SC010_125,6.17,21.14495127,2.602469437,26.426,12.364,4.406719247,4.51163269,7.292350233
873,6/25/2016,2016,6/24/2016,16-10,2016SC010,SC,19.35,PM,2,104,34.492,36.96,33.469,6.24,21.05,21.05,14:41:03,2016SC010_126,17.35,43.0491893,3.537446435,45,28.742,4.644390899,4.702305281,19.12693574
874,6/25/2016,2016,6/24/2016,16-10,2016SC010,SC,6.35,AM,1,116,21.748,35.716,29.593,6.24,21.05,21.05,14:41:03,2016SC010_126,4.35,20.08262571,2.608239154,25.355,12.34,4.753590191,4.46994584,6.74039844
875,6/26/2016,2016,6/25/2016,16-10,2016SC010,SC,8.57,AM,1,84,26.475,35.636,33.54,6.24,21.05,21.05,14:40:46,2016SC010_127,6.57,22.57709181,2.595409174,28.023,13.137,4.430816799,4.567831496,8.036755712
876,6/27/2016,2016,6/26/2016,16-10,2016SC010,SC,6.15,AM,1,130,19.865,35.689,29.606,6.25,21.05,21.04,14:40:25,2016SC010_128,4.15,20.16287924,2.622095756,25.453,12.34,4.86753445,4.473095079,6.788249876
877,6/6/2016,2016,6/5/2016,16-13,2016SC013,SC,18.1,PM,2,122,39.914,36.119,30.129,6.22,20.59,20.58,14:36:25,2016SC013_107,16.1,43.55619493,2.176952013,45,32.846,4.804021045,4.763452133,20.11253126
878,6/7/2016,2016,6/6/2016,16-13,2016SC013,SC,19.26,PM,2,86,32.175,36.039,29.697,6.22,20.59,20.58,14:37:07,2016SC013_108,17.26,38.36703682,3.982756142,45,28.667,4.454347296,4.559823732,18.18182507
879,6/7/2016,2016,6/6/2016,16-13,2016SC013,SC,6.44,AM,1,84,16.558,34.492,27.603,6.22,20.59,20.58,14:37:07,2016SC013_108,4.44,16.89448399,3.392742496,21.413,9.361,4.430816799,4.386090953,6.721076424
880,6/8/2016,2016,6/7/2016,16-13,2016SC013,SC,6.32,AM,1,70,17.701,35.555,26.323,6.22,21,20.59,14:37:47,2016SC013_109,4.32,16.91199623,3.346600972,21.413,9.361,4.248495242,4.386778153,6.710348237
881,6/9/2016,2016,6/8/2016,16-13,2016SC013,SC,6.32,AM,1,300,20.889,35.368,28.484,6.22,21,20.59,14:38:23,2016SC013_110,4.32,16.91199623,3.346600972,21.413,9.361,5.703782475,4.386778153,6.710348237
882,6/10/2016,2016,6/9/2016,16-13,2016SC013,SC,7.34,AM,1,98,20.031,36.633,27.607,6.22,21.01,21,14:38:57,2016SC013_111,5.34,17.19107533,3.427452436,22.011,9.361,4.584967479,4.397729531,6.890815471
883,6/11/2016,2016,6/10/2016,16-13,2016SC013,SC,19.16,PM,2,98,34.942,37.563,32.498,6.22,21.01,21,14:39:27,2016SC013_112,17.16,39.29736842,3.836426353,45,29.49,4.584967479,4.59633099,18.60436476
884,6/11/2016,2016,6/10/2016,16-13,2016SC013,SC,6.44,AM,1,86,19.793,36.039,29.951,6.22,21.01,21,14:39:27,2016SC013_112,4.44,16.89448399,3.392742496,21.413,9.361,4.454347296,4.386090953,6.721076424
885,6/12/2016,2016,6/11/2016,16-13,2016SC013,SC,7.18,AM,1,76,19.508,34.889,29.245,6.22,21.02,21.01,14:39:54,2016SC013_113,5.18,16.99677778,3.426893573,21.509,9.361,4.33073334,4.390105077,6.789169394
886,6/12/2016,2016,6/11/2016,16-13,2016SC013,SC,19.4,PM,2,80,34.36,37.783,34.53,6.22,21.02,21.01,14:39:54,2016SC013_113,17.4,37.0029369,4.064208808,45,27.456,4.382026635,4.506294917,17.50496298
887,6/13/2016,2016,6/12/2016,16-13,2016SC013,SC,8.34,AM,1,54,20.126,45,42.616,6.22,21.02,21.01,14:40:19,2016SC013_114,6.34,19.29155179,3.492728754,26.549,9.977,3.988984047,4.48015459,8.015178013
888,6/9/2016,2016,6/8/2016,16-17,2016SC017,SC,6.14,AM,1,108,20.674,35.448,29.013,6.22,21,20.59,14:38:23,2016SC017_110,4.14,20.28749637,1.492923987,24.726,16.558,4.682131227,4.441365028,7.424230523
889,6/10/2016,2016,6/9/2016,16-17,2016SC017,SC,18.02,PM,2,122,31.816,35.77,33.502,6.22,21.01,21,14:38:57,2016SC017_111,16.02,40.47139709,3.673957235,45,31.74,4.804021045,4.564529648,18.89749456
890,6/11/2016,2016,6/10/2016,16-17,2016SC017,SC,19.22,PM,2,38,31.077,34.651,32.118,6.22,21.01,21,14:39:27,2016SC017_112,17.22,34.84668523,3.277531596,45,27.53,3.63758616,4.343809628,15.79121677
891,6/11/2016,2016,6/10/2016,16-17,2016SC017,SC,6,AM,1,132,19.674,34.81,30.333,6.22,21.01,21,14:39:27,2016SC017_112,4,20.35526957,1.522903465,24.726,16.558,4.882801923,4.444024524,7.472510684
892,6/12/2016,2016,6/11/2016,16-17,2016SC017,SC,18.14,PM,2,108,36.281,36.444,33.065,6.22,21.02,21.01,14:39:54,2016SC017_113,16.14,39.63648345,3.790764388,45,31.535,4.682131227,4.531766698,18.51204219
893,6/12/2016,2016,6/11/2016,16-17,2016SC017,SC,6.34,AM,1,64,17.986,34.255,26.672,6.22,21.02,21.01,14:39:54,2016SC017_113,4.34,20.23074818,1.428708657,24.677,16.773,4.158883083,4.439138165,7.366962872
894,6/13/2016,2016,6/12/2016,16-17,2016SC017,SC,18.2,PM,2,80,30.545,35.395,31.671,6.22,21.02,21.01,14:40:19,2016SC017_114,16.2,39.21085311,3.814219967,45,30.596,4.382026635,4.515064485,18.30000201
895,6/13/2016,2016,6/12/2016,16-17,2016SC017,SC,8.28,AM,1,124,21.413,33.521,29.695,6.22,21.02,21.01,14:40:19,2016SC017_114,6.28,21.42125,1.694335837,26.353,17.796,4.820281566,4.485854795,8.10267099
896,6/14/2016,2016,6/13/2016,16-17,2016SC017,SC,6.26,AM,1,172,20.436,34.677,27.108,6.22,21.02,21.02,14:40:40,2016SC017_115,4.26,20.24880226,1.456341992,24.677,16.606,5.147494477,4.439846627,7.388284009
897,6/14/2016,2016,6/13/2016,16-17,2016SC017,SC,17.16,PM,2,132,35.342,35.102,32.784,6.22,21.02,21.02,14:40:40,2016SC017_115,15.16,43.07445682,2.621921383,45,32.742,4.882801923,4.66667664,19.80305864
898,6/15/2016,2016,6/14/2016,16-17,2016SC017,SC,7.3,AM,1,50,21.987,34.942,30.031,6.22,21.03,21.02,14:40:58,2016SC017_116,5.3,20.37427441,1.31958167,24.992,17.748,3.912023005,4.444770296,7.394881635
899,6/15/2016,2016,6/14/2016,16-17,2016SC017,SC,18.38,PM,2,72,31.586,35.368,32.206,6.22,21.03,21.02,14:40:58,2016SC017_116,16.38,37.91515819,3.81819699,45,29.165,4.276666119,4.464219959,17.62548098
900,6/16/2016,2016,6/15/2016,16-17,2016SC017,SC,5.42,AM,1,136,18.842,35.049,30.837,6.22,21.03,21.02,14:41:13,2016SC017_117,3.42,20.45389185,1.537080032,24.726,16.558,4.912654886,4.447894574,7.53008669
901,6/16/2016,2016,6/15/2016,16-17,2016SC017,SC,18.2,PM,2,102,33.001,35.743,33.194,6.22,21.03,21.02,14:41:13,2016SC017_117,16.2,39.21085311,3.814219967,45,30.596,4.624972813,4.515064485,18.30000201
902,6/17/2016,2016,6/16/2016,16-17,2016SC017,SC,19.48,PM,2,48,30.293,35.985,32.884,6.22,21.03,21.03,14:41:24,2016SC017_118,17.48,33.29341727,2.952656504,43.163,26.549,3.871201011,4.282857647,14.8406667
903,6/17/2016,2016,6/16/2016,16-17,2016SC017,SC,17.54,PM,2,78,35.85,36.173,34.756,6.22,21.03,21.03,14:41:24,2016SC017_118,15.54,41.01553914,3.54533758,45,32.278,4.356708827,4.585882394,19.12610461
904,6/18/2016,2016,6/17/2016,16-17,2016SC017,SC,7.06,AM,1,62,20.865,35.368,28.327,6.22,21.04,21.03,14:41:33,2016SC017_119,5.06,20.2393414,1.318010703,24.605,17.582,4.127134385,4.439475373,7.323782585
905,6/18/2016,2016,6/17/2016,16-17,2016SC017,SC,18.38,PM,2,96,31.612,36.146,31.657,6.22,21.04,21.03,14:41:33,2016SC017_119,16.38,37.91515819,3.81819699,45,29.165,4.564348191,4.464219959,17.62548098
906,6/19/2016,2016,6/18/2016,16-17,2016SC017,SC,6.56,AM,1,98,20.341,35.315,29.39,6.22,21.04,21.03,14:41:38,2016SC017_120,4.56,20.22077885,1.34731502,24.677,17.391,4.584967479,4.438746957,7.326712716
907,6/19/2016,2016,6/18/2016,16-17,2016SC017,SC,19.02,PM,2,72,31.714,36.119,31.702,6.22,21.04,21.03,14:41:38,2016SC017_120,17.02,36.18687974,3.559988612,45,28.493,4.276666119,4.396400368,16.61229741
908,6/20/2016,2016,6/19/2016,16-17,2016SC017,SC,7.12,AM,1,64,21.461,35.288,29.292,6.23,21.04,21.03,14:41:40,2016SC017_121,5.12,20.25581679,1.307273273,24.46,17.605,4.158883083,4.440121885,7.327757819
909,6/20/2016,2016,6/19/2016,16-17,2016SC017,SC,18.02,PM,2,146,36.498,36.444,33.423,6.23,21.04,21.03,14:41:40,2016SC017_121,16.02,40.47139709,3.673957235,45,31.74,4.983606622,4.564529648,18.89749456
910,6/21/2016,2016,6/20/2016,16-17,2016SC017,SC,6.4,AM,1,94,19.175,34.202,29.455,6.23,21.04,21.04,14:41:39,2016SC017_122,4.4,20.22105246,1.408486875,24.677,16.773,4.543294782,4.438757694,7.353195352
911,6/21/2016,2016,6/20/2016,16-17,2016SC017,SC,18.3,PM,2,122,35.797,37.015,33.755,6.23,21.04,21.04,14:41:39,2016SC017_122,16.3,38.48797094,3.820024988,45,30.066,4.804021045,4.486697775,17.92522363
912,6/22/2016,2016,6/21/2016,16-17,2016SC017,SC,7,AM,1,84,20.674,35.582,30.027,6.23,21.05,21.04,14:41:34,2016SC017_123,5,20.22715416,1.333950737,24.653,17.51,4.430816799,4.438997132,7.324285547
913,6/22/2016,2016,6/21/2016,16-17,2016SC017,SC,18.26,PM,2,132,38.868,36.688,36.508,6.23,21.05,21.04,14:41:34,2016SC017_123,16.26,38.77734302,3.817478527,45,30.419,4.882801923,4.498053061,18.07515274
914,6/23/2016,2016,6/22/2016,16-17,2016SC017,SC,6.58,AM,1,58,24.026,35.689,30.887,6.23,21.05,21.04,14:41:27,2016SC017_124,4.58,20.22361017,1.340353949,24.677,17.486,4.060443011,4.438858061,7.325193054
915,6/23/2016,2016,6/22/2016,16-17,2016SC017,SC,18.34,PM,2,120,35.262,37.288,33.221,6.23,21.05,21.04,14:41:27,2016SC017_124,16.34,38.20764326,3.827986524,45,29.24,4.787491743,4.475697402,17.78234652
916,6/24/2016,2016,6/23/2016,16-17,2016SC017,SC,18.56,PM,2,82,34.36,37.563,34.581,6.24,21.05,21.04,14:41:16,2016SC017_125,16.56,36.61092252,3.635683891,45,28.642,4.406719247,4.413040284,16.86620215
917,6/24/2016,2016,6/23/2016,16-17,2016SC017,SC,8.5,AM,1,36,26.891,35.368,32.444,6.24,21.05,21.04,14:41:16,2016SC017_125,6.5,22.23428605,2.000977784,28.766,18.033,3.583518938,4.517759245,8.659037166
918,6/25/2016,2016,6/24/2016,16-17,2016SC017,SC,19.12,PM,2,70,33.495,37.398,34.144,6.24,21.05,21.05,14:41:03,2016SC017_126,17.12,35.50820178,3.428349507,45,28.023,4.248495242,4.369768282,16.20140783
919,6/25/2016,2016,6/24/2016,16-17,2016SC017,SC,7.1,AM,1,68,21.748,35.155,31.214,6.24,21.05,21.05,14:41:03,2016SC017_126,5.1,20.24936077,1.310147293,24.508,17.605,4.219507705,4.439868544,7.325625888
920,6/26/2016,2016,6/25/2016,16-17,2016SC017,SC,18.36,PM,2,102,36.552,36.878,32.974,6.24,21.05,21.05,14:40:46,2016SC017_127,16.36,38.06100161,3.824278138,45,29.24,4.624972813,4.469943018,17.70421629
921,6/27/2016,2016,6/26/2016,16-17,2016SC017,SC,18,PM,2,118,39.743,37.893,35.202,6.25,21.05,21.04,14:40:25,2016SC017_128,16,40.61177885,3.646369417,45,31.765,4.770684624,4.570038386,18.95888195
922,6/9/2016,2016,6/8/2016,16-18,2016SC018,SC,18.53,PM,2,78,33.521,37.398,33.601,6.22,21,20.59,14:38:23,2016SC018_110,16.53,39.19129096,4.096850069,45,29.79,4.356708827,4.463853499,18.03879672
923,6/9/2016,2016,6/8/2016,16-18,2016SC018,SC,6.27,AM,1,78,21.7,34.889,27.687,6.22,21,20.59,14:38:23,2016SC018_110,4.27,21.07455179,1.489720523,25.404,17.653,4.356708827,4.421806623,7.460928991
924,6/10/2016,2016,6/9/2016,16-18,2016SC018,SC,9.55,AM,1,80,24.823,36.362,31.938,6.22,21.01,21,14:38:57,2016SC018_111,7.55,25.23011676,2.427188269,31.97,21.294,4.382026635,4.584875666,10.03341331
925,6/11/2016,2016,6/10/2016,16-18,2016SC018,SC,7.23,AM,1,84,21.437,32.898,28.514,6.22,21.01,21,14:39:27,2016SC018_112,5.23,21.07149431,1.283353034,25.404,18.39,4.430816799,4.421686644,7.370474004
926,6/12/2016,2016,6/11/2016,16-18,2016SC018,SC,6.13,AM,1,138,18.699,35.075,29.009,6.22,21.02,21.01,14:39:54,2016SC018_113,4.13,21.12153202,1.545697254,25.428,17.653,4.927253685,4.42365018,7.509551228
927,6/13/2016,2016,6/12/2016,16-18,2016SC018,SC,17.53,PM,2,84,34.889,36.444,33.489,6.22,21.02,21.01,14:40:19,2016SC018_114,15.53,42.88969962,2.806435837,45,33.992,4.430816799,4.608983214,19.41338936
928,6/13/2016,2016,6/12/2016,16-18,2016SC018,SC,7.25,AM,1,116,20.936,33.339,26.797,6.22,21.02,21.01,14:40:19,2016SC018_114,5.25,21.08154511,1.282713682,25.453,18.39,4.753590191,4.422081048,7.375444299
929,6/14/2016,2016,6/13/2016,16-18,2016SC018,SC,10.07,AM,1,46,25.21,34.229,28.933,6.22,21.02,21.02,14:40:40,2016SC018_115,8.07,25.88814407,2.685623021,33.548,21.366,3.828641396,4.610697398,10.48812178
930,6/15/2016,2016,6/14/2016,16-18,2016SC018,SC,6.59,AM,1,110,21.891,34.492,28.367,6.22,21.03,21.02,14:40:58,2016SC018_116,4.59,21.02125235,1.350125621,25.38,18.39,4.700480366,4.419715093,7.373003768
931,6/16/2016,2016,6/15/2016,16-18,2016SC018,SC,7.25,AM,1,98,20.674,33.809,27.864,6.22,21.03,21.02,14:41:13,2016SC018_117,5.25,21.08154511,1.282713682,25.453,18.39,4.584967479,4.422081048,7.375444299
932,6/16/2016,2016,6/15/2016,16-18,2016SC018,SC,17.23,PM,2,88,42.475,36.851,35.585,6.22,21.03,21.02,14:41:13,2016SC018_117,15.23,43.83180603,2.120442774,45,34.624,4.477336814,4.64595253,19.60970214
933,6/17/2016,2016,6/16/2016,16-18,2016SC018,SC,7.55,AM,1,82,22.657,35.022,29.702,6.22,21.03,21.03,14:41:24,2016SC018_118,5.55,21.36278161,1.336776618,25.72,18.39,4.406719247,4.433117085,7.545502691
934,6/18/2016,2016,6/17/2016,16-18,2016SC018,SC,6.19,AM,1,104,21.557,31.893,27.321,6.22,21.04,21.03,14:41:33,2016SC018_119,4.19,21.09970245,1.52323268,25.428,17.653,4.644390899,4.422793563,7.488485237
935,6/19/2016,2016,6/18/2016,16-18,2016SC018,SC,6.51,AM,1,86,20.531,34.73,28.846,6.22,21.04,21.03,14:41:38,2016SC018_120,4.51,21.02521657,1.385144736,25.404,18.39,4.454347296,4.419870653,7.390151519
936,6/20/2016,2016,6/19/2016,16-18,2016SC018,SC,19.53,PM,2,86,32.098,35.555,32.062,6.23,21.04,21.03,14:41:40,2016SC018_121,17.53,34.49544821,3.55621795,44.627,27.382,4.454347296,4.279583348,15.35520959
937,6/20/2016,2016,6/19/2016,16-18,2016SC018,SC,6.47,AM,1,84,21.175,34.281,28.576,6.23,21.04,21.03,14:41:40,2016SC018_121,4.47,21.02990866,1.40340755,25.404,18.39,4.430816799,4.420054776,7.400464098
938,6/21/2016,2016,6/20/2016,16-18,2016SC018,SC,7.01,AM,1,66,19.936,32.717,27.273,6.23,21.04,21.04,14:41:39,2016SC018_122,5.01,21.02194162,1.341685346,25.355,18.39,4.189654742,4.41974214,7.369729226
939,6/22/2016,2016,6/21/2016,16-18,2016SC018,SC,19.27,PM,2,86,36.742,39.121,36.552,6.23,21.05,21.04,14:41:34,2016SC018_123,17.27,36.50809605,3.994706927,45,28.221,4.454347296,4.358561913,16.59443439
940,6/23/2016,2016,6/22/2016,16-18,2016SC018,SC,6.49,AM,1,92,24.388,35.368,30.043,6.23,21.05,21.04,14:41:27,2016SC018_124,4.49,21.0273597,1.394195257,25.404,18.39,4.521788577,4.419954752,7.395167077
941,6/23/2016,2016,6/22/2016,16-18,2016SC018,SC,19.13,PM,2,98,35.475,36.552,33.849,6.23,21.05,21.04,14:41:27,2016SC018_124,17.13,37.63485782,4.146064856,45,28.891,4.584967479,4.402777312,17.24767315
942,6/24/2016,2016,6/23/2016,16-18,2016SC018,SC,8.05,AM,1,74,23.328,35.128,31.432,6.24,21.05,21.04,14:41:16,2016SC018_125,6.05,21.52602011,1.381909215,25.866,18.39,4.304065093,4.439522747,7.650131696
943,6/24/2016,2016,6/23/2016,16-18,2016SC018,SC,19.23,PM,2,72,33.914,37.673,35.11,6.24,21.05,21.04,14:41:16,2016SC018_125,17.23,36.82999058,4.054291593,45,28.394,4.276666119,4.371193416,16.78809012
944,6/25/2016,2016,6/24/2016,16-18,2016SC018,SC,7.27,AM,1,62,22.489,36.471,31.408,6.24,21.05,21.05,14:41:03,2016SC018_126,5.27,21.09329848,1.282550747,25.501,18.39,4.127134385,4.422542264,7.381508319
945,5/28/2016,2016,5/27/2016,16-2,2016SC02,SC,18.07,PM,2,102,28.419,37.206,31.027,6.25,20.53,20.52,14:27:54,2016SC02_98,16.07,28.32237712,4.81488834,39.234,20.436,4.624972813,4.176075,12.57531681
946,5/28/2016,2016,5/27/2016,16-2,2016SC02,SC,5.47,AM,1,174,9.903,35.288,21.478,6.25,20.53,20.52,14:27:54,2016SC02_98,3.47,12.69883333,3.103700096,17.51,9.854,5.159055299,4.231863914,3.684448726
947,5/29/2016,2016,5/28/2016,16-2,2016SC02,SC,19.41,PM,2,46,20.031,35.877,28.412,6.25,20.54,20.52,14:29:02,2016SC02_99,17.41,24.95583051,2.927536172,30.268,20.055,3.828641396,4.043967924,10.00561907
948,5/29/2016,2016,5/28/2016,16-2,2016SC02,SC,6.25,AM,1,136,16.463,35.022,23.319,6.25,20.54,20.52,14:29:02,2016SC02_99,4.25,40.44752119,6.49940891,45,27.014,4.912654886,5.320753637,19.62885949
949,5/29/2016,2016,5/28/2016,16-2,2016SC02,SC,14.57,PM,2,110,32.562,36.633,31.353,6.25,20.54,20.52,14:29:02,2016SC02_99,12.57,40.44752119,6.49940891,45,27.014,4.700480366,4.651879291,19.62885949
950,6/12/2016,2016,6/11/2016,16-22,2016SC022,SC,6.17,AM,1,94,17.486,36.012,27.818,6.22,21.02,21.01,14:39:54,2016SC022_113,4.17,20.90699859,1.975933921,25.695,17.463,4.543294782,4.486379821,6.649044399
951,6/12/2016,2016,6/11/2016,16-22,2016SC022,SC,18.21,PM,2,96,37.288,37.7,34.711,6.22,21.02,21.01,14:39:54,2016SC022_113,16.21,40.6228957,4.102303077,45,29.565,4.564348191,4.591179453,17.85451596
952,6/13/2016,2016,6/12/2016,16-22,2016SC022,SC,17.31,PM,2,90,32.691,36.254,32.52,6.22,21.02,21.01,14:40:19,2016SC022_114,15.31,43.14441154,3.001751701,45,31.74,4.49980967,4.690126571,18.69663145
953,6/13/2016,2016,6/12/2016,16-22,2016SC022,SC,5.17,AM,1,124,19.151,34.229,23.222,6.22,21.02,21.01,14:40:19,2016SC022_114,3.17,21.33091949,2.014319011,25.695,17.986,4.820281566,4.503014953,6.88682023
954,6/14/2016,2016,6/13/2016,16-22,2016SC022,SC,16.45,PM,2,160,38.143,36.987,33.688,6.22,21.02,21.02,14:40:40,2016SC022_115,14.45,44.16409518,2.05530865,45,32.253,5.075173815,4.730140103,18.82128589
955,6/15/2016,2016,6/14/2016,16-22,2016SC022,SC,17.45,PM,2,142,37.151,38.365,34.698,6.22,21.03,21.02,14:40:58,2016SC022_116,15.45,42.5487927,3.351662511,45,31.561,4.955827058,4.666753817,18.53644046
958,6/18/2016,2016,6/17/2016,16-22,2016SC022,SC,8.39,AM,1,54,29.615,37.015,33.212,6.22,21.04,21.03,14:41:33,2016SC022_119,6.39,23.1400211,2.679060909,29.966,17.605,3.988984047,4.574006135,8.117234314
959,6/19/2016,2016,6/18/2016,16-22,2016SC022,SC,7.51,AM,1,80,22.872,36.905,32.189,6.22,21.04,21.03,14:41:38,2016SC022_120,5.51,21.18907203,1.78380393,25.939,17.415,4.382026635,4.4974487,6.713531996
960,6/20/2016,2016,6/19/2016,16-22,2016SC022,SC,8.41,AM,1,84,30.243,37.096,33.242,6.23,21.04,21.03,14:41:40,2016SC022_121,6.41,23.26916011,2.737476911,30.167,17.653,4.430816799,4.579073695,8.209786191
961,6/21/2016,2016,6/20/2016,16-22,2016SC022,SC,17.37,PM,2,186,45,38.812,35.902,6.23,21.04,21.04,14:41:39,2016SC022_122,15.37,42.88000652,3.163544805,45,31.561,5.225746674,4.67975102,18.62830246
962,6/22/2016,2016,6/21/2016,16-22,2016SC022,SC,18.59,PM,2,112,40.372,39.403,36.737,6.23,21.05,21.04,14:41:34,2016SC022_123,16.59,37.9810013,4.429127178,45,28.147,4.718498871,4.487508545,16.61641663
